squad_total_market_value,squad_avg_market_value,squad_total_injuries,squad_total_wc_goals,squad_avg_wc_goals,squad_total_wc_assists,squad_total_allcomps_goals,squad_total_allcomps_assists,group_rank,group_matches_played,group_wins,group_draws,group_losses,group_goals_for,group_goals_against,group_goals_difference,group_points,group_notes,squad_avg_age,squad_median_age,squad_total_caps,squad_avg_caps,squad_injury_burden,squad_depth_DF,squad_depth_FW,squad_depth_GK,squad_depth_MF,squad_top_league_ratio,squad_avg_impact_score,Country_Algeria,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Bosnia and Herzegovina,Country_Brazil,Country_Cabo Verde,Country_Canada,Country_Colombia,Country_Congo DR,Country_Croatia,Country_Curaçao,Country_Czechia,Country_Côte d'Ivoire,Country_Ecuador,Country_Egypt,Country_England,Country_France,Country_Germany,Country_Ghana,Country_Haiti,Country_IR Iran,Country_Iraq,Country_Japan,Country_Jordan,Country_Korea Republic,Country_Mexico,Country_Morocco,Country_Netherlands,Country_New Zealand,Country_Norway,Country_Panama,Country_Paraguay,Country_Portugal,Country_Qatar,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_South Africa,Country_Spain,Country_Sweden,Country_Switzerland,Country_Tunisia,Country_Türkiye,Country_USA,Country_Uruguay,Country_Uzbekistan,group_last_5_form_D D D D D,group_last_5_form_D D W D D,group_last_5_form_D D W W L,group_last_5_form_D W L D D,group_last_5_form_D W W D D,group_last_5_form_D W W W W,group_last_5_form_L D L D L,group_last_5_form_L D W D D,group_last_5_form_L D W L L,group_last_5_form_L L L D W,group_last_5_form_L L W L W,group_last_5_form_L L W W W,group_last_5_form_L W W W D,group_last_5_form_W W L W L,group_last_5_form_W W W W L
-0.23860439424227942,-0.2620532807689618,0.02352128660620968,-0.5881176352917642,-0.05202513720444942,-0.5349944684499875,0.5665417465561334,1.1852802107860672,2.5,0.0,-0.3261640365267211,-0.42640143271122083,-0.3944053188733077,-0.06950480468569174,-0.1705977984837353,0.06357130784371937,-0.08032193289024991,,2.0418379694730047,1.547207683104534,1.5504637194312936,1.6119104630408405,-0.6441342097470639,-0.015457963192005554,0.9707027682403278,0.21442250696755885,-0.46059196250647166,-0.21041431968880442,0.026766288719358853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5885221943007136,-0.6283377039501714,-0.2875579258504835,-0.5881176352917642,-0.05202513720444942,-0.5349944684499875,-0.5201038984777615,-0.3070822822133392,2.5,0.0,-0.3261640365267211,-0.42640143271122083,-0.3944053188733077,-0.06950480468569174,-0.1705977984837353,0.06357130784371937,-0.08032193289024991,,0.9692425888652582,1.0659656928124812,0.7107442978618167,0.5511289135823141,-0.32588795346678223,0.3864490798001403,0.14321844121578595,0.21442250696755885,0.3797863550491962,-0.007536964674904826,-0.7446904487590847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06925271639462918,0.04732729605130046,0.18613087493584474,-0.5881176352917642,-0.05202513720444942,-0.5349944684499875,0.4458033415523673,0.28986271498642335,2.5,0.0,-0.3261640365267211,-0.42640143271122083,-0.3944053188733077,-0.06950480468569174,-0.1705977984837353,0.06357130784371937,-0.08032193289024991,,0.34786112268865194,0.44265258101302885,0.4013739846520094,0.2974027000754647,-0.31006355398323227,-0.4173650061841514,0.9707027682403278,0.21442250696755885,-0.040402803728637735,0.9100219818652336,0.3611082328544386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9117789444516324,-0.9385591123660227,-0.4501675141801186,-0.5881176352917642,-0.05202513720444942,-0.5349944684499875,0.4458033415523673,0.8868077121861859,2.5,0.0,-0.3261640365267211,-0.42640143271122083,-0.3944053188733077,-0.06950480468569174,-0.1705977984837353,0.06357130784371937,-0.08032193289024991,,0.05160435211645644,-0.4461152516191224,0.30193352683457136,0.18364722058807648,-0.6441342097470639,0.7883561227922862,0.9707027682403278,0.21442250696755885,-1.3009702800621397,-1.2063576988479494,0.7931419594349012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.47109146302868,-0.4956908384514296,-0.011828623900232729,0.8681736520973661,-0.05202513720444942,1.010545107072199,-0.15788868346646323,0.5883352135863046,3.0,0.0,-0.3261640365267211,-0.42640143271122083,2.53546276418555,-0.06950480468569174,1.6036193057471098,-1.0383313614474163,-1.4725687696545813,,-0.33307468329208395,-0.4657984204748652,0.30193352683457136,0.18364722058807648,-0.009399963795783863,-0.4173650061841514,0.5569606047280569,0.21442250696755885,0.3797863550491962,-0.33490724208369765,0.6592995609324774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.47109146302868,-0.4956908384514296,-0.011828623900232729,0.8681736520973661,-0.05202513720444942,1.010545107072199,-0.15788868346646323,0.5883352135863046,3.0,0.0,-0.3261640365267211,-0.42640143271122083,2.53546276418555,-0.06950480468569174,1.6036193057471098,-1.0383313614474163,-1.4725687696545813,,-0.33307468329208395,-0.4657984204748652,0.30193352683457136,0.18364722058807648,-0.009399963795783863,-0.4173650061841514,0.5569606047280569,0.21442250696755885,0.3797863550491962,-0.33490724208369765,0.6592995609324774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36422026091848964,0.3978586256632574,-0.48551742468656095,-0.5881176352917642,-0.05202513720444942,-0.5349944684499875,-0.15788868346646323,-0.1578460329133986,2.5,0.0,-0.3261640365267211,-0.42640143271122083,-0.3944053188733077,-0.06950480468569174,-0.1705977984837353,0.06357130784371937,-0.08032193289024991,,-2.084464220987528,-1.825622012045705,0.09200367144220217,-0.1304677042515844,-0.3047887541553823,0.3864490798001403,0.5569606047280569,0.21442250696755885,-0.040402803728637735,0.3521092555770086,1.1122183963080006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.014709499789941103,0.032568656282668834,-0.4784474425852725,-0.5881176352917642,-0.05202513720444942,-0.5349944684499875,-0.39936549347399547,-0.6055547808132206,2.5,0.0,-0.3261640365267211,-0.42640143271122083,-0.3944053188733077,-0.06950480468569174,-0.1705977984837353,0.06357130784371937,-0.08032193289024991,,-1.8177110040113285,-1.533093360510654,1.4731211411288416,1.5234339789950944,-0.508747680832248,-0.4173650061841514,0.5569606047280569,0.21442250696755885,0.3797863550491962,-0.45940016447859094,-0.10173225242992828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6951663939307754,-0.6147791449635458,-0.5986371383071767,-0.5881176352917642,-0.05202513720444942,-0.5349944684499875,-0.03715027846269713,-0.1578460329133986,2.5,0.0,-0.3261640365267211,-0.42640143271122083,-0.3944053188733077,-0.06950480468569174,-0.1705977984837353,0.06357130784371937,-0.08032193289024991,,1.0695112816989425,0.789980093700936,0.21354200877462645,0.16797424341425823,-0.7988616713639964,-0.4173650061841514,-0.6842658858087558,1.6081688022566922,0.7999755138270301,-0.7083860092683771,-0.24341095068869262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.52749649361786,2.658799336767335,0.0518012150113636,-0.5881176352917642,-0.05202513720444942,-0.5349944684499875,-0.03715027846269713,-0.4563185315132799,2.5,0.0,-0.3261640365267211,-0.42640143271122083,-0.3944053188733077,-0.06950480468569174,-0.1705977984837353,0.06357130784371937,-0.08032193289024991,,-0.7918003349393442,-1.128133223060313,0.16934624974465398,0.031973247938225056,0.17170149696039852,0.3864490798001403,0.9707027682403278,0.21442250696755885,-0.8807811212843056,1.9059653610243787,1.3111819339761086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
