Country,Category,Player,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Matches
Brazil,all_competitions,Douglas Santos,DF,31.0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Samuel Lino,FW,26.0,0.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Vitinho,DF,26.0,0.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Murillo,DF,23.0,0.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,João Gomes,MF,24.0,0.6,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Leo Ortiz,DF,30.0,0.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Nino,DF,28.0,0.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Lucas Moura,"FW,MF",33.0,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Andreas Pereira,MF,30.0,0.3,1,2.0,1.0,50.0,7.83,3.91,0.5,1.0,0,0,Matches
Brazil,all_competitions,Douglas Luiz,MF,27.0,0.2,0,1.0,1.0,100.0,4.09,4.09,0.0,0.0,0,0,Matches
Brazil,all_competitions,Paulinho,"FW,MF",25.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Raphael Veiga,MF,30.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Kaio Jorge,FW,24.0,0.2,0,1.0,0.0,0.0,4.5,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Jean Lucas,MF,27.0,0.2,0,2.0,0.0,0.0,10.0,0.0,0.0,,0,0,Matches
Brazil,all_competitions,David Neres,"FW,MF",28.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Lucas Beraldo,DF,22.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Wendell,"DF,MF",32.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Matheus Pereira,"FW,MF",29.0,0.1,0,1.0,0.0,0.0,6.92,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Pepê,"FW,MF",28.0,0.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Éderson,MF,26.0,0.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Roger Ibanez,DF,27.0,0.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Squad Total,,28.3,18.0,24,215.0,74.0,34.4,11.94,4.11,0.1,0.28,3,5,
Brazil,all_competitions,Opponent Total,,29.2,18.0,17,161.0,57.0,35.4,8.94,3.17,0.1,0.28,1,1,
Brazil,all_competitions,Marquinhos,DF,32-031,19.3,1,6.0,2.0,33.3,0.34,0.11,0.17,0.5,0,0,Matches
Brazil,all_competitions,Bruno Guimarães,MF,28-210,16.5,2,11.0,3.0,27.3,0.71,0.19,0.09,0.33,0,0,Matches
Brazil,all_competitions,Gabriel Magalhães,DF,28-177,14.6,1,8.0,2.0,25.0,0.55,0.14,0.13,0.5,0,0,Matches
Brazil,all_competitions,Raphinha,MF,29-182,14.5,5,37.0,17.0,45.9,2.92,1.34,0.05,0.12,3,3,Matches
Brazil,all_competitions,Vinicius Júnior,FW,25-337,13.7,4,24.0,11.0,45.8,2.2,1.01,0.13,0.27,0,1,Matches
Brazil,all_competitions,Alisson,GK,33-255,10.9,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Rodrygo,"MF,FW",25-156,10.7,3,23.0,9.0,39.1,2.15,0.84,0.13,0.33,0,0,Matches
Brazil,all_competitions,Casemiro,MF,34-111,9.7,1,7.0,2.0,28.6,0.99,0.28,0.0,0.0,0,0,Matches
Brazil,all_competitions,Ederson,GK,32-301,9.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Danilo,"DF,MF",34-334,8.6,0,3.0,0.0,0.0,0.43,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Luiz Henrique,"FW,MF",25-163,5.9,2,9.0,4.0,44.4,2.52,1.12,0.22,0.5,0,0,Matches
Brazil,all_competitions,André,MF,24-333,5.8,0,1.0,0.0,0.0,0.17,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Gabriel Martinelli,"FW,MF",24-361,5.7,2,9.0,5.0,55.6,1.99,1.1,0.11,0.2,0,0,Matches
Brazil,all_competitions,Matheus Cunha,"FW,MF",27-018,5.6,1,2.0,1.0,50.0,0.66,0.33,0.5,1.0,0,0,Matches
Brazil,all_competitions,Lucas Paquetá,MF,28-291,5.4,2,7.0,2.0,28.6,1.6,0.46,0.14,0.5,0,0,Matches
Brazil,all_competitions,Gerson,MF,29-025,5.3,1,6.0,3.0,50.0,1.13,0.56,0.17,0.33,0,0,Matches
Brazil,all_competitions,Douglas Santos,DF,32-084,5.1,0,1.0,0.0,0.0,0.5,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Guilherme Arana,DF,29-061,5.0,0,6.0,2.0,33.3,1.21,0.4,0.0,0.0,0,0,Matches
Brazil,all_competitions,Vanderson,DF,24-358,4.9,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Richarlison,FW,29-035,4.3,0,6.0,2.0,33.3,1.4,0.47,0.0,0.0,0,0,Matches
Brazil,all_competitions,João Pedro,FW,24-261,4.0,0,6.0,0.0,0.0,2.01,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Wesley,DF,22-281,3.6,0,1.0,0.0,0.0,0.47,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Abner,DF,26-018,3.6,0,1.0,0.0,0.0,0.28,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Léo Pereira,DF,30-134,3.5,0,,,,,,,,0,0,Matches
Brazil,all_competitions,Neymar,MF,34-129,3.5,2,14.0,7.0,50.0,4.03,2.01,0.14,0.29,0,1,Matches
Brazil,all_competitions,Sávio,MF,22-065,3.4,0,8.0,0.0,0.0,2.33,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Igor Jesus,FW,25-109,3.1,1,5.0,2.0,40.0,1.63,0.65,0.2,0.5,0,0,Matches
Brazil,all_competitions,Alexsandro Ribeiro,DF,26-309,3.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Endrick,FW,19-328,2.8,1,1.0,0.0,0.0,0.62,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Gabriel Jesus,FW,29-072,2.7,0,1.0,0.0,0.0,0.37,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Renan Lodi,DF,28-067,2.7,0,1.0,0.0,0.0,0.37,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Alex Sandro,"DF,MF",35-139,2.5,0,1.0,0.0,0.0,0.55,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Roger Ibanez,DF,27-203,2.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Estêvão Willian,"MF,FW",19-051,2.3,1,7.0,1.0,14.3,2.99,0.43,0.14,1.0,0,0,Matches
Brazil,all_competitions,Danilo Santos,MF,25-046,2.2,2,2.0,1.0,50.0,16.36,8.18,0.0,0.0,0,0,Matches
Brazil,all_competitions,Igor Thiago,FW,24-353,2.2,2,2.0,1.0,50.0,2.95,1.48,0.0,0.0,2,2,Matches
Brazil,all_competitions,Andrey Santos,MF,22-042,2.2,0,1.0,0.0,0.0,0.82,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Bento,GK,27-004,2.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Emerson,DF,27-151,2.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Gleison Bremer,DF,29-088,2.0,1,,,,,,,,0,0,Matches
Brazil,all_competitions,Fabinho,"DF,MF",32-234,1.8,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Carlos Augusto,DF,27-158,1.8,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Joelinton,MF,29-304,1.6,0,3.0,0.0,0.0,1.89,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Yan Couto,DF,24-011,1.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Caio Henrique Oliveira Silva,DF,28-318,1.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Fabrício Bruno,DF,30-122,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Rayan,MF,19-315,0.7,1,,,,,,,,0,0,Matches
Brazil,all_competitions,Samuel Lino,FW,26-173,0.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Vitinho,DF,26-326,0.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,João Gomes,MF,25-122,0.6,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Leo Ortiz,DF,30-162,0.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Murillo,DF,23-345,0.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Nino,DF,29-065,0.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Wéverton,GK,38-183,0.5,0,,,,,,,,0,0,Matches
Brazil,all_competitions,Lucas Moura,"FW,MF",33-305,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Andreas Pereira,MF,30-164,0.3,1,2.0,1.0,50.0,7.83,3.91,0.5,1.0,0,0,Matches
Brazil,all_competitions,Paulinho,"FW,MF",25-334,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Douglas Luiz,MF,28-036,0.2,0,1.0,1.0,100.0,4.09,4.09,0.0,0.0,0,0,Matches
Brazil,all_competitions,Raphael Veiga,MF,30-360,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Kaio Jorge,FW,24-141,0.2,0,1.0,0.0,0.0,4.5,0.0,0.0,,0,0,Matches
Brazil,all_competitions,David Neres,"FW,MF",29-103,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Jean Lucas,MF,27-357,0.2,0,2.0,0.0,0.0,10.0,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Lucas Beraldo,DF,22-202,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Wendell,"DF,MF",32-329,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Kaiki Bruno,DF,23-098,0.2,0,,,,,,,,0,0,Matches
Brazil,all_competitions,Matheus Pereira,"FW,MF",30-040,0.1,0,1.0,0.0,0.0,6.92,0.0,0.0,,0,0,Matches
Brazil,all_competitions,Pepê,"FW,MF",29-110,0.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Brazil,all_competitions,Gabriel Sara,MF,26-353,0.1,0,,,,,,,,0,0,Matches
Brazil,all_competitions,Éderson,MF,26-342,0.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Derek Cornelius,DF,28-201,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0,Matches
Canada,all_competitions,Maxime Crépeau,GK,32-034,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Luc De Fougerolles,DF,20-245,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Alistair Johnston,DF,27-249,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0,Matches
Canada,all_competitions,Ismaël Koné,MF,23-363,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0,Matches
Canada,all_competitions,Richie Laryea,DF,31-158,1.0,0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0,0,Matches
Canada,all_competitions,Stephen Eustáquio,MF,29-175,1.0,0,1.0,0.0,0.0,1.01,0.0,0.0,,0,0,Matches
Canada,all_competitions,Tani Oluwaseyi,FW,26-030,0.8,0,2.0,1.0,50.0,2.4,1.2,0.0,0.0,0,0,Matches
Canada,all_competitions,Tajon Buchanan,MF,27-126,0.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Jonathan David,FW,26-151,0.7,0,3.0,1.0,33.3,4.5,1.5,0.0,0.0,0,0,Matches
Canada,all_competitions,Liam Millar,MF,26-260,0.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Ali Ahmed,MF,25-247,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Promise David,FW,24-346,0.3,0,1.0,0.0,0.0,3.0,0.0,0.0,,0,0,Matches
Canada,all_competitions,Jacob Shaffelburg,MF,26-200,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Cyle Larin,"FW,MF",31-058,0.2,1,2.0,1.0,50.0,12.0,6.0,0.5,1.0,0,0,Matches
Canada,all_competitions,Jonathan Osorio,MF,34-002,0.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Squad Total,,27.3,1.0,1,13.0,4.0,30.8,13.0,4.0,0.08,0.25,0,0,
Canada,all_competitions,Opponent Total,,26.2,1.0,1,8.0,3.0,37.5,8.0,3.0,0.13,0.33,0,0,
Canada,all_competitions,Jonathan David,FW,26-151,3.6,2,,,,,,,,2,2,Matches
Canada,all_competitions,Richie Laryea,DF,31-158,2.8,0,,,,,,,,0,0,Matches
Canada,all_competitions,Maxime Crépeau,GK,32-034,2.5,0,,,,,,,,0,0,Matches
Canada,all_competitions,Ismaël Koné,MF,23-363,2.5,0,,,,,,,,0,0,Matches
Canada,all_competitions,Tajon Buchanan,MF,27-126,2.3,0,,,,,,,,0,0,Matches
Canada,all_competitions,Liam Millar,MF,26-260,2.3,0,,,,,,,,0,0,Matches
Canada,all_competitions,Cyle Larin,FW,31-058,2.0,0,,,,,,,,0,0,Matches
Canada,all_competitions,Niko Sigur,DF,22-278,3.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Derek Cornelius,DF,28-201,2.3,0,,,,,,,,0,0,Matches
Canada,all_competitions,Nathan Saliba,MF,22-127,2.1,0,,,,,,,,0,0,Matches
Canada,all_competitions,Joel Waterman,DF,30-141,1.6,0,,,,,,,,0,0,Matches
Canada,all_competitions,Stephen Eustáquio,MF,29-175,1.5,0,,,,,,,,0,0,Matches
Canada,all_competitions,Alistair Johnston,DF,27-249,1.0,0,,,,,,,,0,0,Matches
Canada,all_competitions,Luc De Fougerolles,DF,20-245,1.7,0,,,,,,,,0,0,Matches
Canada,all_competitions,Kamal Miller,DF,29-029,1.5,0,,,,,,,,0,0,Matches
Canada,all_competitions,Dayne St. Clair,GK,29-036,1.5,0,,,,,,,,0,0,Matches
Canada,all_competitions,Mathieu Choinière,MF,27-127,1.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Tani Oluwaseyi,FW,26-030,1.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Marcelo Flores,MF,22-256,1.1,0,,,,,,,,0,0,Matches
Canada,all_competitions,Ali Ahmed,MF,25-247,0.9,0,,,,,,,,0,0,Matches
Canada,all_competitions,Ralph Priso-Mbongue,DF,23-316,0.8,0,,,,,,,,0,0,Matches
Canada,all_competitions,Moïse Bombito,DF,26-076,0.3,0,,,,,,,,0,0,Matches
Canada,all_competitions,Jonathan Osorio,MF,34-002,1.2,1,,,,,,,,0,0,Matches
Canada,all_competitions,Daniel Jebbison,FW,22-305,0.7,0,,,,,,,,0,0,Matches
Canada,all_competitions,Jayden Nelson,"FW,MF",23-261,0.5,1,,,,,,,,0,0,Matches
Canada,all_competitions,Promise David,FW,24-346,0.4,0,,,,,,,,0,0,Matches
Canada,all_competitions,Zorhan Bassong,"DF,MF",27-038,0.3,0,,,,,,,,0,0,Matches
Canada,all_competitions,Alfie Jones,"DF,MF",28-250,0.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Junior Hoilett,"FW,MF",36-009,0.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Jahkeele Marshall-Rutty,"DF,MF",21-363,0.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Jacen Russell-Rowe,FW,23-274,0.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Squad Total,,27.1,4.0,4,,,,,,,,2,2,
Canada,all_competitions,Opponent Total,,26.8,4.0,3,,,,,,,,0,1,
Canada,all_competitions,Jonathan David,FW,26-151,4.2,2,3.0,1.0,33.3,4.5,1.5,0.0,0.0,2,2,Matches
Canada,all_competitions,Richie Laryea,DF,31-158,3.8,0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0,0,Matches
Canada,all_competitions,Maxime Crépeau,GK,32-034,3.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Ismaël Koné,MF,23-363,3.5,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0,Matches
Canada,all_competitions,Derek Cornelius,DF,28-201,3.3,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0,Matches
Canada,all_competitions,Niko Sigur,"DF,MF",22-278,3.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Tajon Buchanan,MF,27-126,3.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Liam Millar,MF,26-260,3.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Luc De Fougerolles,DF,20-245,2.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Stephen Eustáquio,MF,29-175,2.4,0,1.0,0.0,0.0,1.01,0.0,0.0,,0,0,Matches
Canada,all_competitions,Cyle Larin,"FW,MF",31-058,2.2,1,2.0,1.0,50.0,12.0,6.0,0.5,1.0,0,0,Matches
Canada,all_competitions,Nathan Saliba,MF,22-127,2.1,0,,,,,,,,0,0,Matches
Canada,all_competitions,Tani Oluwaseyi,FW,26-030,2.0,0,2.0,1.0,50.0,2.4,1.2,0.0,0.0,0,0,Matches
Canada,all_competitions,Alistair Johnston,DF,27-249,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0,Matches
Canada,all_competitions,Joel Waterman,DF,30-141,1.6,0,,,,,,,,0,0,Matches
Canada,all_competitions,Kamal Miller,DF,29-029,1.5,0,,,,,,,,0,0,Matches
Canada,all_competitions,Dayne St. Clair,GK,29-036,1.5,0,,,,,,,,0,0,Matches
Canada,all_competitions,Mathieu Choinière,MF,27-127,1.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Ali Ahmed,MF,25-247,1.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Jonathan Osorio,MF,34-002,1.2,1,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Marcelo Flores,MF,22-256,1.1,0,,,,,,,,0,0,Matches
Canada,all_competitions,Ralph Priso-Mbongue,DF,23-316,0.8,0,,,,,,,,0,0,Matches
Canada,all_competitions,Promise David,FW,24-346,0.8,0,1.0,0.0,0.0,3.0,0.0,0.0,,0,0,Matches
Canada,all_competitions,Daniel Jebbison,FW,22-305,0.7,0,,,,,,,,0,0,Matches
Canada,all_competitions,Jayden Nelson,"FW,MF",23-261,0.5,1,,,,,,,,0,0,Matches
Canada,all_competitions,Moïse Bombito,DF,26-076,0.3,0,,,,,,,,0,0,Matches
Canada,all_competitions,Jacob Shaffelburg,MF,26-200,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Canada,all_competitions,Zorhan Bassong,"DF,MF",27-038,0.3,0,,,,,,,,0,0,Matches
Canada,all_competitions,Alfie Jones,"DF,MF",28-250,0.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Junior Hoilett,"FW,MF",36-009,0.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Jacen Russell-Rowe,FW,23-274,0.2,0,,,,,,,,0,0,Matches
Canada,all_competitions,Jahkeele Marshall-Rutty,"DF,MF",21-363,0.2,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Vozinha,GK,39.0,10.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Pico,DF,33.0,9.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,João Paulo Fernandes,DF,27.0,6.9,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Kevin Pina,MF,29.0,6.9,0,,,,,,,,0,1,Matches
Cape Verde,all_competitions,Jamiro Monteiro,"MF,FW",32.0,6.7,2,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Ryan Mendes,MF,36.0,6.4,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Logan Costa,DF,24.0,6.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Steven Moreira,DF,31.0,6.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Yannick,MF,30.0,5.2,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Diney,DF,31.0,5.0,2,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Willy Semedo,"MF,DF",31.0,4.8,2,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Jovane Cabral,"MF,FW",27.0,3.7,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Dailon Livramento,FW,24.0,5.2,4,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Bebé,"FW,MF",35.0,3.3,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Telmo Arcanjo,"MF,FW",24.0,3.2,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Deroy Duarte,MF,26.0,2.9,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Garry Rodrigues,FW,35.0,2.8,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Patrick Andrade,MF,32.0,2.4,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Wagner Pina,DF,23.0,2.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Alessio da Cruz,FW,29.0,1.3,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Sidny Lopes Cabral,DF,23.0,1.3,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Fabrício Garcia,DF,24.0,1.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Cuca,MF,35.0,1.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Jójó,DF,24.0,1.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Kenny Rocha Santos,MF,26.0,0.7,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Leandro Andrade,FW,26.0,0.7,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Heriberto Tavares,FW,28.0,0.7,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Hélio Varela,FW,23.0,2.2,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Laros Duarte,MF,28.0,0.7,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Nuno da Costa,"FW,MF",34.0,0.3,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Aílson Tavares,MF,27.0,0.3,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,João Pedro Araújo Correia,"DF,FW",29.0,0.2,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,David Tavares,MF,26.0,0.2,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Duk,"FW,MF",25.0,0.1,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Diogo Mendes,MF,28.0,0.1,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Stopira,DF,37.0,0.1,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Squad Total,,30.7,10.0,16,,,,,,,,0,1,
Cape Verde,all_competitions,Opponent Total,,28.4,10.0,7,,,,,,,,1,1,
Cape Verde,all_competitions,Telmo Arcanjo,MF,24-358,1.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Jovane Cabral,"MF,FW",28-000,1.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Ryan Mendes,"MF,FW",36-157,1.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Jamiro Monteiro,MF,32-203,1.3,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Logan Costa,DF,25-074,1.2,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Sidny Lopes Cabral,DF,23-269,1.1,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Diney,DF,31-148,1.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Wagner Pina,DF,23-223,1.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Vozinha,GK,40-011,1.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Steven Moreira,DF,31-305,1.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Willy Semedo,MF,32-048,1.0,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,João Paulo Fernandes,DF,28-019,0.9,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Dailon Livramento,FW,25-041,0.8,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Kevin Pina,MF,29-138,0.8,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Nuno da Costa,FW,35-124,0.8,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Stopira,DF,38-025,0.6,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Deroy Duarte,MF,26-345,0.5,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Pico,DF,33-362,0.5,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Márcio Rosa,GK,29-111,0.5,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Laros Duarte,MF,29-106,1.0,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Hélio Varela,FW,24-042,1.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Kelvin Pires,DF,26-009,0.8,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Garry Rodrigues,"FW,MF",35-199,0.5,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Yannick,MF,30-167,0.5,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Gilson Benchimol,FW,24-167,0.5,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,C.J. dos Santos,GK,25-294,0.5,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Squad Total,,29.6,2.0,6,,,,,,,,0,0,
Cape Verde,all_competitions,Opponent Total,,23.7,2.0,0,,,,,,,,0,0,
Cape Verde,all_competitions,Vozinha,GK,40-011,11.0,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Pico,DF,33-362,9.5,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Jamiro Monteiro,"MF,FW",32-203,8.0,2,,,,,,,,0,0,Matches
Cape Verde,all_competitions,João Paulo Fernandes,DF,28-019,7.8,0,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Kevin Pina,MF,29-138,7.7,1,,,,,,,,0,1,Matches
Cape Verde,all_competitions,Ryan Mendes,MF,36-157,7.4,1,,,,,,,,0,0,Matches
Cape Verde,all_competitions,Logan Costa,DF,25-074,7.2,0,,,,,,,,0,0,Matches
