Country,Player,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK
Algeria,Oussama Benbot,GK,31.6735,1.0,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Samir Chergui,DF,27.3504,1.0,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Adil Boulbina,FW,23.1177,3.0,0,97.0,1.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.93,0.93,0.0,0.93
Algeria,Mohamed Amine Tougai,DF,26.3915,2.0,0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Anis Hadj Moussa,"FW,MF",24.3368,2.0,0,90.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0
Algeria,Jaouen Hadjam,DF,23.219,2.0,0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Mehdi Dorval,"DF,MF",25.3422,1.0,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Farés Ghedjemis,"FW,MF",23.7693,1.0,0,30.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0
Algeria,Adil Aouchiche,MF,23.9144,1.0,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Amin Chiakha,FW,20.2574,1.0,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,Kilian Belazzoug,GK,19.9062,0.0,0,,,,,,,,,,,,,,,
Algeria,Anthony Mandrea,GK,29.4682,0.0,0,,,,,,,,,,,,,,,
Algeria,Sohaib Nair,DF,24.1424,0.0,0,,,,,,,,,,,,,,,
Algeria,Aïssa Mandi,DF,34.6434,13.0,13,"1,003",11.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18
Algeria,Mohamed Amoura,FW,26.0986,14.0,10,941,10.5,10.0,6.0,16.0,8.0,2.0,2.0,3.0,0.0,0.96,0.57,1.53,0.77,1.34
