Country,Player,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK
Korea Republic,Jens Castrop,MF,22.876112251882272,0.0,0,,,,,,,,,,,,,,,
Korea Republic,Lee Dong-gyeong,"FW,MF",28.73100616016427,0.0,0,,,,,,,,,,,,,,,
Korea Republic,Cho Gue-sung,FW,28.383299110198493,0.0,0,,,,,,,,,,,,,,,
Korea Republic,Jo Hyeon-woo,GK,34.71731690622861,0.0,0,,,,,,,,,,,,,,,
Korea Republic,Yang Hyun-jun,"FW,MF",24.05475701574264,0.0,0,,,,,,,,,,,,,,,
Korea Republic,Bae Jun-ho,"FW,MF",22.813141683778234,0.0,0,,,,,,,,,,,,,,,
Korea Republic,Kim Moon-hwan,"DF,MF",30.867898699520875,0.0,0,,,,,,,,,,,,,,,
Korea Republic,Kim Tae-hyeon,DF,25.739219712525667,0.0,0,,,,,,,,,,,,,,,
Korea Republic,Cho Wi-je,DF,24.802190280629706,0.0,0,,,,,,,,,,,,,,,
Mexico,Roberto Alvarado,MF,27.76659822039699,,1,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Mexico,Jesús Gallardo,DF,31.829568788501028,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,Raúl Rangel,GK,26.298425735797398,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,Israel Reyes,DF,26.060232717316907,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,Johan Vásquez,DF,27.643394934976044,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,César Montes,DF,29.301163586584533,,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mexico,Julián Quiñones,MF,29.22450376454483,,1,78.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.15,0.0,1.15,1.15,1.15
Mexico,Raúl Jiménez,FW,35.10951403148528,,1,75.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,1.2
Mexico,Erik Lira,MF,26.10130047912389,,1,75.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,1.2
Mexico,Álvaro Fidalgo,MF,29.18069815195072,,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,Brian Gutiérrez,MF,22.99110198494182,,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,Luis Chávez,MF,30.410677618069816,,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,Gilberto Mora,MF,17.6652977412731,,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,Edson Álvarez,"DF,MF",28.637919233401778,,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,Armando González,FW,23.150581793292265,,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,Alexis Vega,"FW,MF",28.550308008213552,,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,Carlos Acevedo,GK,30.1533196440794,,0,,,,,,,,,,,,,,,
Mexico,Mateo Chávez,DF,22.09034907597536,,0,,,,,,,,,,,,,,,
Mexico,Santiago Giménez,FW,25.15605749486653,,0,,,,,,,,,,,,,,,
Mexico,César Huerta,"FW,MF",25.528405201916495,,0,,,,,,,,,,,,,,,
Mexico,Guillermo Martínez Ayala,FW,31.249144421629023,,0,,,,,,,,,,,,,,,
Mexico,Guillermo Ochoa,GK,40.91991786447639,,0,,,,,,,,,,,,,,,
Mexico,Orbelín Pineda,"FW,MF",30.22450376454483,,0,,,,,,,,,,,,,,,
Mexico,Luis Romo,"DF,MF",31.024640657084188,,0,,,,,,,,,,,,,,,
Mexico,Jorge Sánchez,"DF,MF",28.50924024640657,,0,,,,,,,,,,,,,,,
Mexico,Obed Vargas,MF,20.856947296372347,,0,,,,,,,,,,,,,,,
Morocco,Neil El Aynaoui,MF,24.95003422313484,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Ayyoub Bouaddi,MF,18.698151950718685,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Yassine Bounou,GK,35.19164955509925,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Issa Diop,DF,29.427104722792606,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Achraf Hakimi,DF,27.607802874743328,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Chadi Riad,DF,22.99110198494182,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Ismael Saibari,FW,25.3750855578371,1.0,1,88.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.02,0.0,1.02,1.02,1.02
Morocco,Bilal El Khannouss,MF,22.095824777549623,1.0,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Noussair Mazraoui,DF,28.580424366872005,1.0,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Brahim Díaz,MF,26.862422997946613,1.0,1,64.0,0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,1.41,0.0,1.41
Morocco,Azzedine Ounahi,MF,26.1533196440794,1.0,1,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Samir El Mourabet,MF,20.687200547570157,1.0,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Chemsdine Talbi,MF,21.098562628336754,1.0,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Ayoube Amaimouni,MF,21.536618754277892,1.0,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Anass Salah-Eddine,DF,24.40246406570842,1.0,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Soufiane Rahimi,FW,30.032854209445585,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Sofyan Amrabat,"DF,MF",29.813141683778234,0.0,0,,,,,,,,,,,,,,,
Morocco,Youssef Belammari,DF,27.73100616016427,0.0,0,,,,,,,,,,,,,,,
Morocco,Redouane Halhal,DF,23.27652292950034,0.0,0,,,,,,,,,,,,,,,
Morocco,Ayoub El Kaabi,"FW,MF",32.96646132785763,0.0,0,,,,,,,,,,,,,,,
Morocco,Munir,GK,37.09582477754962,0.0,0,,,,,,,,,,,,,,,
Morocco,Zakaria El Ouahdi,"DF,MF",24.451745379876797,0.0,0,,,,,,,,,,,,,,,
Morocco,Ahmed Reda Tagnaouti,GK,30.191649555099247,0.0,0,,,,,,,,,,,,,,,
Morocco,Marwane Saâdane,"DF,MF",34.40520191649555,0.0,0,,,,,,,,,,,,,,,
Morocco,Amine Sbai,"FW,MF",25.605065023956193,0.0,0,,,,,,,,,,,,,,,
Morocco,Gessime Yassine,MF,20.55852156057495,0.0,0,,,,,,,,,,,,,,,
Paraguay,Omar Alderete,DF,29.465434633812457,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Júnior Alonso,DF,33.342231348391515,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Andrés Cubas,MF,30.06297056810404,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Julio Enciso,FW,22.38877481177276,1.0,1,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Paraguay,Orlando Gill,GK,26.008213552361397,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Gustavo Gómez,DF,33.106776180698155,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Diego Gómez,MF,23.216290212183434,1.0,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Miguel Almirón,MF,32.33949349760438,1.0,1,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Juan Cáceres,DF,26.035592060232716,1.0,1,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Antonio Sanabria,FW,30.279260780287473,1.0,1,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Damián Bobadilla,MF,24.92539356605065,1.0,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Mauricio,MF,25.06297056810404,1.0,0,45.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0
Paraguay,Álex Arce,FW,30.993839835728952,1.0,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Ramón Sosa,"FW,MF",26.78576317590691,1.0,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Gustavo Velásquez,DF,35.158795345653665,1.0,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Kaku,MF,31.421629021218344,1.0,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,Gabriel Ávalos,FW,35.67077344284736,0.0,0,,,,,,,,,,,,,,,
Paraguay,Fabián Balbuena,DF,34.80766598220397,0.0,0,,,,,,,,,,,,,,,
Paraguay,Gustavo Caballero,"FW,MF",24.72826830937714,0.0,0,,,,,,,,,,,,,,,
Paraguay,José Canale,DF,29.90075290896646,0.0,0,,,,,,,,,,,,,,,
Paraguay,Gatito Fernández,GK,38.21081451060917,0.0,0,,,,,,,,,,,,,,,
Paraguay,Matías Galarza,MF,24.33675564681725,0.0,0,,,,,,,,,,,,,,,
Paraguay,Alexandro Maidana,DF,20.88432580424367,0.0,0,,,,,,,,,,,,,,,
Paraguay,Braian Ojeda,MF,25.9637234770705,0.0,0,,,,,,,,,,,,,,,
Paraguay,Gastón Olveira,GK,33.14784394250513,0.0,0,,,,,,,,,,,,,,,
Paraguay,Isidro Pitta,FW,26.83230663928816,0.0,0,,,,,,,,,,,,,,,
Qatar,Mahmoud Abunada,GK,26.35318275154004,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Akram Afif,FW,29.569472963723477,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Homam Ahmed,DF,26.802190280629706,1.0,1,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Qatar,Boualem Khoukhi,DF,35.930869267624914,1.0,1,90.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
Qatar,Issa Laye,MF,28.476386036960985,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Ró-Ró,DF,35.85420944558521,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Edmilson Junior,FW,31.8186173853525,1.0,1,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Assim Madibo,MF,29.643394934976044,1.0,1,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Yusuf Abdurisag,FW,26.854209445585216,1.0,1,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Jassem Gaber,MF,24.31211498973306,1.0,1,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Ayoub Al-Oui,DF,21.26009582477755,1.0,1,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Ahmed Alaaeldin,FW,33.3668720054757,1.0,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Karim Boudiaf,"DF,MF",35.7419575633128,1.0,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Ahmed Fathy,MF,33.38329911019849,1.0,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Mohamed Manai,DF,23.635181382614647,1.0,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Hassan Al-Haydos,"FW,MF",35.506502395619435,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,Almoez Ali,FW,29.8186173853525,0.0,0,,,,,,,,,,,,,,,
Qatar,Meshaal Barsham,GK,28.32854209445585,0.0,0,,,,,,,,,,,,,,,
Qatar,Sultan Al-Brake,DF,30.186173853524984,0.0,0,,,,,,,,,,,,,,,
Qatar,Ahmed Al-Ganehi,FW,25.725530458590008,0.0,0,,,,,,,,,,,,,,,
Qatar,Abdulaziz Hatem,MF,36.44900752908966,0.0,0,,,,,,,,,,,,,,,
Qatar,Al-Hashmi Al-Hussain,MF,22.829568788501028,0.0,0,,,,,,,,,,,,,,,
Qatar,Tahsin Jamshid,FW,19.993839835728952,0.0,0,,,,,,,,,,,,,,,
Qatar,Lucas Mendes,DF,35.94729637234771,0.0,0,,,,,,,,,,,,,,,
Qatar,Mohammed Muntari,FW,32.48186173853525,0.0,0,,,,,,,,,,,,,,,
Qatar,Salah Zakaria,GK,27.139630390143736,0.0,0,,,,,,,,,,,,,,,
Scotland,Lewis Ferguson,MF,26.804928131416837,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Angus Gunn,GK,30.39151266255989,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Grant Hanley,DF,34.563997262149215,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Jack Hendry,DF,31.10403832991102,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Scott McTominay,MF,29.514715947980836,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Andy Robertson,DF,32.26009582477755,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,John McGinn,MF,31.654346338124572,1.0,1,82.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,1.1
Scotland,Lawrence Shankland,FW,30.843258042436688,1.0,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Ché Adams,FW,29.919917864476385,1.0,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Ben Gannon-Doak,MF,20.588637919233403,1.0,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Aaron Hickey,DF,24.01095140314853,1.0,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Ryan Christie,"FW,MF",31.306639288158795,1.0,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Lyndon Dykes,"FW,MF",30.684462696783026,1.0,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Nathan Patterson,DF,24.659822039698838,1.0,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Findlay Curtis,MF,19.700889801505816,1.0,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Kenny McLean,"DF,MF",34.42984257357974,1.0,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,Tyler Fletcher,MF,19.238193018480494,0.0,0,,,,,,,,,,,,,,,
Scotland,Craig Gordon,GK,43.4517453798768,0.0,0,,,,,,,,,,,,,,,
Scotland,George Hirst,FW,27.32580424366872,0.0,0,,,,,,,,,,,,,,,
Scotland,Dominic Hyam,DF,30.48186173853525,0.0,0,,,,,,,,,,,,,,,
Scotland,Liam Kelly,GK,30.38877481177276,0.0,0,,,,,,,,,,,,,,,
Scotland,Scott McKenna,DF,29.58590006844627,0.0,0,,,,,,,,,,,,,,,
Scotland,Anthony Ralston,DF,27.57494866529774,0.0,0,,,,,,,,,,,,,,,
Scotland,John Souttar,DF,29.71731690622861,0.0,0,,,,,,,,,,,,,,,
Scotland,Ross Stewart,FW,29.92539356605065,0.0,0,,,,,,,,,,,,,,,
Scotland,Kieran Tierney,"DF,MF",29.024640657084188,0.0,0,,,,,,,,,,,,,,,
South Africa,Mbekezeli Mbokazi,DF,20.733744010951405,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Teboho Mokoena,MF,29.386036960985628,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Khuliso Mudau,DF,31.134154688569474,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Ime Okon,DF,22.31211498973306,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Nkosinathi Sibisi,DF,30.725530458590008,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Ronwen Williams,GK,34.394250513347025,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Aubrey Modiba,DF,30.895277207392198,1.0,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Iqraam Rayners,FW,30.484599589322382,1.0,1,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Jayden Adams,MF,25.109514031485283,1.0,1,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Lyle Foster,FW,25.777549623545518,1.0,1,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Sphephelo Sithole,MF,27.281998631074607,1.0,1,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
South Africa,Thalente Mbatha,MF,26.246406570841888,1.0,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Themba Zwane,"FW,MF",36.86242299794661,1.0,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
South Africa,Evidence Makgopa,FW,26.024640657084188,1.0,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Oswin Appollis,MF,24.802190280629706,1.0,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Sipho Chaine,GK,29.49828884325804,0.0,0,,,,,,,,,,,,,,,
South Africa,Bradley Cross,DF,25.369609856262834,0.0,0,,,,,,,,,,,,,,,
South Africa,Ricardo Goss,GK,32.199863107460644,0.0,0,,,,,,,,,,,,,,,
South Africa,Samukele Kabini,DF,22.249144421629023,0.0,0,,,,,,,,,,,,,,,
South Africa,Olwethu Makhanya,DF,22.123203285420946,0.0,0,,,,,,,,,,,,,,,
South Africa,Thapelo Maseko,MF,22.588637919233403,0.0,0,,,,,,,,,,,,,,,
South Africa,Thabang Matuludi,DF,27.413415468856947,0.0,0,,,,,,,,,,,,,,,
South Africa,Relebohile Mofokeng,MF,21.640657084188913,0.0,0,,,,,,,,,,,,,,,
South Africa,Tshepang Moremi,MF,25.698151950718685,0.0,0,,,,,,,,,,,,,,,
South Africa,Khulumani Ndamane,DF,22.35318275154004,0.0,0,,,,,,,,,,,,,,,
South Africa,Kamogelo Sebelebele,"DF,MF",23.89801505817933,0.0,0,,,,,,,,,,,,,,,
Switzerland,Manuel Akanji,DF,30.903490759753595,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Nico Elvedi,DF,29.70362765229295,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Breel Embolo,FW,29.32854209445585,1.0,1,90.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Switzerland,Gregor Kobel,GK,28.520191649555098,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Granit Xhaka,MF,33.71184120465435,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Denis Zakaria,DF,29.56399726214921,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Remo Freuler,MF,34.16427104722793,1.0,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Ricardo Rodríguez,DF,33.8021902806297,1.0,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Ruben Vargas,MF,27.856947296372347,1.0,1,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Michel Aebischer,MF,29.435318275154003,1.0,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Dan Ndoye,MF,25.635181382614647,1.0,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Johan Manzambi,MF,20.6652977412731,1.0,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Fabian Rieder,"FW,MF",24.32306639288159,1.0,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Zeki Amdouni,"FW,MF",25.525667351129364,1.0,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Ardon Jashari,MF,23.87337440109514,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Miro Muheim,"DF,MF",28.22450376454483,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,Aurèle Amenda,DF,22.870636550308006,0.0,0,,,,,,,,,,,,,,,
Switzerland,Eray Cömert,DF,28.355920602327174,0.0,0,,,,,,,,,,,,,,,
Switzerland,Christian Fassnacht,"FW,MF",32.5886379192334,0.0,0,,,,,,,,,,,,,,,
Switzerland,Cedric Itten,"FW,MF",29.462696783025326,0.0,0,,,,,,,,,,,,,,,
Switzerland,Luca Jaquez,DF,23.032854209445585,0.0,0,,,,,,,,,,,,,,,
Switzerland,Marvin Keller,GK,23.947296372347708,0.0,0,,,,,,,,,,,,,,,
